"project","language","article","access","agent","granularity","date","views"
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-05-20,91
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-05-21,55
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-05-22,94
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-05-23,108
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-05-24,104
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-05-25,131
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-05-26,58
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-05-27,108
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-05-28,70
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-05-29,79
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-05-30,127
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-05-31,133
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-06-01,140
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-06-02,110
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-06-03,97
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-06-04,89
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-06-05,116
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-06-06,103
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-06-07,123
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-06-08,120
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-06-09,106
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-06-10,73
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-06-11,57
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-06-12,101
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-06-13,109
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-06-14,139
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-06-15,107
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-06-16,92
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-06-17,98
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-06-18,53
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-06-19,94
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-06-20,105
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-06-21,117
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-06-22,99
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-06-23,70
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-06-24,69
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-06-25,41
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-06-26,62
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-06-27,111
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-06-28,102
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-06-29,105
