"project","language","article","access","agent","granularity","date","views"
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-03-27,29
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-03-28,45
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-03-29,81
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-03-30,92
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-03-31,100
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-04-01,83
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-04-02,18
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-04-03,29
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-04-04,128
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-04-05,123
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-04-06,100
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-04-07,84
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-04-08,60
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-04-09,31
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-04-10,33
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-04-11,80
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-04-12,69
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-04-13,76
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-04-14,70
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-04-15,63
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-04-16,21
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-04-17,18
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-04-18,70
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-04-19,61
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-04-20,61
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-04-21,43
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-04-22,35
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-04-23,27
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-04-24,37
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-04-25,50
